timestamp,power_consumption_w
2023-02-20 02:04:00,79.235
2023-02-20 13:09:00,81.523
2023-02-21 03:24:00,73.152
2023-02-21 14:48:00,81.24
2023-02-22 00:32:00,77.819
2023-02-23 04:18:00,68.568
2023-02-23 12:52:00,82.172
2023-02-23 14:14:00,76.049
2023-02-23 15:37:00,79.976
2023-02-24 08:22:00,54.148
2023-02-24 16:46:00,71.315
2023-02-24 17:13:00,56.072
2023-02-24 21:12:00,64.533
2023-02-25 01:03:00,78.535
2023-02-25 02:43:00,79.771
2023-02-25 09:08:00,61.135
2023-02-26 06:05:00,58.694
2023-02-26 20:58:00,57.262
2023-02-26 22:00:00,68.603
2023-02-27 00:51:00,83.038
2023-02-27 06:15:00,61.199
2023-02-27 20:53:00,60.506
2023-02-27 22:25:00,68.986
2023-02-28 00:55:00,78.779
2023-02-28 05:27:00,72.077
2023-02-28 06:47:00,62.105
2023-02-28 09:51:00,60.596
2023-02-28 12:26:00,80.489
2023-02-28 12:47:00,85.188
2023-02-28 13:03:00,77.957
2023-02-28 19:31:00,53.614
2023-03-01 00:56:00,81.051
2023-03-01 10:23:00,70.572
2023-03-01 18:00:00,49.062
2023-03-01 18:57:00,51.631
2023-03-02 08:09:00,51.605
2023-03-03 06:53:00,57.824
2023-03-04 02:33:00,77.956
2023-03-04 05:35:00,65.977
2023-03-04 08:56:00,49.246
2023-03-04 11:15:00,82.805
2023-03-04 18:57:00,53.212
2023-03-05 02:28:00,86.858
2023-03-05 09:50:00,57.57
2023-03-05 10:40:00,76.141
2023-03-05 17:52:00,59.744
2023-03-06 05:32:00,64.291
2023-03-06 09:24:00,63.864
2023-03-06 13:48:00,81.671
2023-03-06 15:43:00,79.37
2023-03-06 22:42:00,66.598
2023-03-07 23:56:00,71.087
2023-03-08 12:58:00,74.741
2023-03-08 20:20:00,55.724
2023-03-08 21:20:00,67.113
2023-03-08 21:25:00,66.576
2023-03-09 09:10:00,57.911
2023-03-09 14:45:00,78.806
2023-03-09 22:13:00,68.418
2023-03-10 06:57:00,55.46
2023-03-10 15:16:00,80.108
2023-03-11 01:26:00,84.648
2023-03-11 03:22:00,71.32
2023-03-12 01:05:00,74.957
2023-03-12 07:45:00,57.634
2023-03-12 14:26:00,82.52
2023-03-12 14:45:00,81.511
2023-03-12 21:13:00,63.792
2023-03-12 22:51:00,67.026
2023-03-13 00:54:00,81.219
2023-03-13 01:56:00,77.576
2023-03-13 09:01:00,56.239
2023-03-13 13:01:00,76.596
2023-03-13 14:37:00,79.399
2023-03-13 21:12:00,66.72
2023-03-14 03:42:00,73.09
2023-03-14 04:15:00,66.024
2023-03-14 06:50:00,61.876
2023-03-14 15:32:00,76.648
2023-03-14 15:48:00,81.629
2023-03-14 18:22:00,50.205
2023-03-14 22:24:00,67.56
2023-03-14 23:20:00,74.305
2023-03-15 14:44:00,81.049
2023-03-16 03:47:00,69.838
2023-03-16 09:41:00,63.458
2023-03-16 12:19:00,75.964
2023-03-16 15:41:00,80.238
2023-03-17 16:16:00,72.352
2023-03-17 19:35:00,51.958
2023-03-18 05:13:00,69.292
2023-03-18 10:12:00,73.183
2023-03-18 14:10:00,81.701
2023-03-18 15:25:00,79.09
2023-03-19 05:38:00,66.492
2023-03-19 07:33:00,52.04
2023-03-19 09:06:00,55.614
2023-03-19 09:12:00,58.709
2023-03-19 13:08:00,80.3
2023-03-19 17:12:00,56.578
2023-03-20 08:44:00,51.666
2023-03-20 15:14:00,80.62
2023-03-20 16:57:00,75.326
2023-03-20 17:50:00,60.556
2023-03-20 18:35:00,50.155
2023-03-21 06:19:00,62.225
2023-03-21 06:38:00,59.753
2023-03-21 15:27:00,79.903
2023-03-22 01:26:00,74.451
2023-03-22 02:26:00,79.634
2023-03-22 08:25:00,52.544
2023-03-22 22:49:00,70.876
2023-03-23 07:03:00,55.525
2023-03-23 19:59:00,54.332
2023-03-23 22:19:00,67.593
2023-03-24 04:06:00,67.053
2023-03-24 12:37:00,80.472
2023-03-24 14:58:00,81.737
2023-03-25 03:16:00,71.738
2023-03-25 06:02:00,60.121
2023-03-25 11:02:00,81.99
2023-03-25 11:13:00,79.738
2023-03-25 23:44:00,67.805
2023-03-26 08:50:00,51.708
2023-03-26 15:21:00,79.632
2023-03-27 00:02:00,79.783
2023-03-27 02:19:00,75.502
2023-03-27 14:19:00,80.792
2023-03-27 15:17:00,81.355
2023-03-28 11:07:00,82.526
2023-03-28 13:01:00,82.507
2023-03-28 15:27:00,81.439
2023-03-28 15:30:00,82.083
2023-03-28 15:35:00,80.782
2023-03-28 22:29:00,73.409
2023-03-29 01:21:00,73.791
2023-03-29 15:12:00,76.773
2023-03-29 22:13:00,63.008
2023-03-30 02:36:00,78.127
2023-03-30 03:55:00,77.15
2023-03-30 15:32:00,80.039
2023-03-30 23:10:00,77.899
2023-03-30 23:55:00,67.233
2023-03-31 07:25:00,54.024
2023-04-02 09:28:00,60.138
2023-04-02 11:37:00,81.905
2023-04-02 18:58:00,50.862
2023-04-03 07:00:00,52.85
2023-04-03 10:51:00,68.787
2023-04-03 15:42:00,80.853
2023-04-03 22:34:00,68.638
2023-04-04 01:26:00,80.568
2023-04-04 05:01:00,65.44
2023-04-04 07:24:00,57.532
2023-04-04 08:13:00,51.002
2023-04-04 13:00:00,76.134
2023-04-04 18:54:00,55.492
2023-04-04 21:16:00,66.148
2023-04-05 06:14:00,61.888
2023-04-05 06:40:00,62.633
2023-04-06 23:47:00,74.53
2023-04-07 07:32:00,57.13
2023-04-07 10:44:00,70.24
2023-04-07 11:27:00,78.731
2023-04-07 12:20:00,79.056
2023-04-07 20:48:00,60.973
2023-04-08 01:10:00,76.028
2023-04-08 06:20:00,59.747
2023-04-08 06:41:00,60.052
2023-04-09 01:04:00,77.959
2023-04-09 03:46:00,70.441
2023-04-09 11:30:00,78.343
2023-04-09 15:27:00,79.322
2023-04-09 15:32:00,77.292
2023-04-10 21:24:00,67.825
2023-04-11 07:28:00,52.584
2023-04-12 04:18:00,67.352
2023-04-12 05:23:00,63.771
2023-04-12 15:17:00,79.282
2023-04-13 08:53:00,52.172
2023-04-13 13:41:00,82.526
2023-04-13 22:13:00,66.086
2023-04-14 06:27:00,64.015
2023-04-14 07:53:00,52.071
2023-04-14 10:10:00,71.196
2023-04-14 10:36:00,73.493
2023-04-14 12:29:00,81.671
2023-04-14 18:36:00,52.999
2023-04-15 03:04:00,76.781
2023-04-17 04:24:00,68.283
2023-04-17 11:26:00,79.934
2023-04-17 16:35:00,71.552
2023-04-17 17:54:00,63.052
2023-04-18 07:33:00,54.944
2023-04-19 12:13:00,81.034
2023-04-19 17:29:00,59.046
2023-04-20 03:19:00,74.805
2023-04-20 10:44:00,72.081
2023-04-21 01:01:00,79.264
2023-04-21 01:58:00,77.857
2023-04-21 10:40:00,79.426
2023-04-21 15:39:00,79.446
2023-04-21 18:14:00,51.25
2023-04-22 07:54:00,51.854
2023-04-22 14:40:00,81.55
2023-04-22 22:29:00,68.451
2023-04-23 02:52:00,80.879
2023-04-23 04:12:00,74.747
2023-04-23 08:05:00,47.537
2023-04-23 17:44:00,61.795
2023-04-23 18:37:00,48.388
2023-04-23 18:57:00,54.197
2023-04-24 05:01:00,61.909
2023-04-24 14:55:00,79.457
2023-04-24 15:09:00,81.479
2023-04-24 21:16:00,68.837
2023-04-24 22:55:00,68.503
2023-04-25 01:28:00,85.147
2023-04-25 04:36:00,65.146
2023-04-25 19:48:00,53.403
2023-04-26 08:20:00,51.894
2023-04-27 13:01:00,83.114
2023-04-27 16:18:00,74.052
2023-04-27 16:43:00,70.737
2023-04-28 15:27:00,81.246
2023-04-29 03:34:00,69.356
2023-04-29 17:14:00,60.781
2023-04-29 23:27:00,68.746
2023-04-30 12:56:00,79.094
2023-05-02 03:56:00,74.758
2023-05-02 06:45:00,61.188
2023-05-02 06:57:00,60.996
2023-05-02 10:04:00,75.75
2023-05-02 17:05:00,64.624
2023-05-02 23:05:00,68.044
2023-05-03 06:19:00,62.906
2023-05-03 11:04:00,82.252
2023-05-04 03:18:00,69.843
2023-05-04 04:11:00,64.517
2023-05-05 01:04:00,82.746
2023-05-05 03:29:00,73.859
2023-05-05 19:41:00,47.157
2023-05-06 02:58:00,80.578
2023-05-06 04:48:00,68.145
2023-05-06 14:28:00,81.029
2023-05-06 23:32:00,72.999
2023-05-07 05:32:00,61.755
2023-05-07 15:12:00,84.93
2023-05-07 15:13:00,77.002
2023-05-08 09:20:00,59.362
2023-05-09 07:55:00,52.941
2023-05-09 08:47:00,49.853
2023-05-09 11:22:00,77.211
2023-05-09 16:35:00,74.271
2023-05-09 23:01:00,73.887
2023-05-10 08:38:00,57.399
2023-05-10 17:13:00,61.784
2023-05-10 21:59:00,66.459
2023-05-11 03:40:00,76.751
2023-05-11 23:26:00,71.317
2023-05-12 05:42:00,65.06
2023-05-12 18:11:00,57.138
2023-05-12 18:17:00,53.296
2023-05-12 20:47:00,61.477
2023-05-13 04:48:00,70.24
2023-05-13 04:55:00,70.178
2023-05-13 19:22:00,56.437
2023-05-14 03:34:00,72.869
2023-05-14 13:52:00,78.818
2023-05-14 16:09:00,73.251
2023-05-14 16:22:00,79.405
2023-05-14 22:54:00,65.186
2023-05-15 06:12:00,62.095
2023-05-15 07:00:00,51.331
2023-05-15 10:13:00,73.476
2023-05-15 11:05:00,83.848
2023-05-15 22:57:00,68.504
2023-05-16 05:40:00,62.999
2023-05-16 06:44:00,58.562
2023-05-16 21:48:00,64.905
2023-05-16 22:56:00,66.706
2023-05-17 10:24:00,75.232
2023-05-17 13:39:00,79.225
2023-05-18 04:12:00,66.982
2023-05-18 07:40:00,53.89
2023-05-18 09:01:00,64.54
2023-05-18 19:28:00,55.484
2023-05-19 07:34:00,54.291
2023-05-19 07:49:00,57.867
2023-05-19 11:38:00,81.387
2023-05-19 18:20:00,50.855
2023-05-20 01:14:00,78.534
2023-05-20 03:31:00,74.195
2023-05-20 15:22:00,78.029
2023-05-20 15:52:00,73.451
2023-05-20 17:54:00,57.629
2023-05-20 20:24:00,62.818
2023-05-20 20:37:00,61.391
2023-05-21 01:05:00,81.574
2023-05-21 03:16:00,69.384
2023-05-21 03:37:00,70.2
2023-05-21 10:07:00,72.333
2023-05-21 14:14:00,79.255
2023-05-21 19:10:00,54.336
2023-05-22 11:58:00,79.428
2023-05-22 22:17:00,70.901
2023-05-23 01:47:00,82.006
2023-05-23 01:50:00,83.844
2023-05-23 13:03:00,81.867
2023-05-23 13:35:00,81.218
2023-05-23 23:51:00,68.964
2023-05-25 14:58:00,78.297
2023-05-25 16:48:00,76.78
2023-05-25 18:32:00,51.925
2023-05-27 08:54:00,50.103
2023-05-27 11:31:00,78.173
2023-05-27 20:00:00,57.633
2023-05-27 20:09:00,62.431
2023-05-28 05:46:00,65.654
2023-05-28 06:24:00,60.983
2023-05-28 09:05:00,60.469
2023-05-28 09:23:00,59.6
2023-05-28 10:48:00,75.209
2023-05-29 02:30:00,79.563
2023-05-30 00:06:00,78.843
2023-05-30 01:03:00,78.959
2023-05-30 03:48:00,65.375
2023-05-30 09:34:00,58.998
2023-05-30 15:50:00,77.289
2023-05-31 05:46:00,64.508
2023-05-31 07:03:00,54.739
2023-05-31 16:30:00,72.299
2023-05-31 18:38:00,50.477
2023-06-01 16:43:00,72.307
2023-06-01 19:07:00,55.15
2023-06-02 05:59:00,64.391
2023-06-02 11:53:00,82.823
2023-06-02 12:39:00,82.381
2023-06-02 19:05:00,53.147
2023-06-03 01:50:00,81.437
2023-06-03 02:29:00,80.292
2023-06-04 05:20:00,64.967
2023-06-04 22:43:00,68.548
2023-06-05 06:49:00,60.703
2023-06-05 22:39:00,66.501
2023-06-06 16:29:00,69.908
2023-06-07 03:32:00,73.003
2023-06-07 07:40:00,52.805
2023-06-07 15:44:00,77.178
2023-06-08 05:57:00,66.972
2023-06-08 12:40:00,78.454
2023-06-09 12:25:00,78.88
2023-06-09 13:01:00,83.36
2023-06-09 20:44:00,58.972
2023-06-10 06:50:00,62.067
2023-06-10 07:35:00,55.578
2023-06-10 11:53:00,75.689
2023-06-11 02:13:00,77.563
2023-06-11 03:54:00,68.908
2023-06-11 06:15:00,61.904
2023-06-11 21:25:00,65.229
2023-06-11 22:58:00,67.064
2023-06-12 04:39:00,69.558
2023-06-12 16:16:00,77.693
2023-06-12 22:20:00,66.897
2023-06-13 01:30:00,82.981
2023-06-13 02:32:00,76.452
2023-06-13 15:08:00,80.093
2023-06-14 05:25:00,67.822
2023-06-14 17:37:00,63.343
2023-06-15 03:22:00,72.373
2023-06-15 17:30:00,62.85
2023-06-16 16:56:00,72.455
2023-06-17 16:26:00,72.12
2023-06-17 20:38:00,59.45
2023-06-18 06:40:00,60.887
2023-06-18 11:08:00,83.654
2023-06-19 04:20:00,69.558
2023-06-19 10:37:00,74.265
2023-06-19 18:51:00,52.157
2023-06-20 02:09:00,79.755
2023-06-20 07:29:00,53.986
2023-06-20 14:54:00,78.395
2023-06-20 22:08:00,67.089
2023-06-21 02:29:00,78.728
2023-06-21 03:05:00,74.6
2023-06-21 11:13:00,76.108
2023-06-21 12:19:00,83.157
2023-06-21 22:33:00,68.947
2023-06-22 12:37:00,78.289
2023-06-22 21:50:00,69.841
2023-06-23 00:43:00,79.688
2023-06-23 04:49:00,67.421
2023-06-23 09:17:00,58.287
2023-06-23 16:04:00,73.861
2023-06-23 19:09:00,50.782
2023-06-24 04:55:00,70.984
2023-06-24 21:28:00,67.384
2023-06-25 03:51:00,69.479
2023-06-25 13:20:00,80.684
2023-06-25 17:32:00,60.911
2023-06-25 20:14:00,60.371
2023-06-27 04:28:00,68.537
2023-06-27 08:20:00,48.555
2023-06-27 11:54:00,80.195
2023-06-27 16:45:00,72.157
2023-06-27 17:27:00,58.989
2023-06-27 20:50:00,58.388
2023-06-28 00:34:00,80.899
2023-06-28 12:50:00,80.871
2023-06-28 14:48:00,81.58
2023-06-29 05:30:00,66.777
2023-06-29 06:36:00,60.949
2023-06-29 07:02:00,57.805
2023-06-29 21:47:00,63.286
2023-06-30 08:36:00,51.251
2023-06-30 15:24:00,80.532
2023-07-01 14:17:00,80.7
2023-07-02 10:48:00,76.182
2023-07-03 00:35:00,82.689
2023-07-03 08:59:00,52.292
2023-07-03 10:31:00,67.842
2023-07-03 14:10:00,81.999
2023-07-04 01:21:00,80.314
2023-07-04 03:06:00,71.389
2023-07-04 09:11:00,61.061
2023-07-04 10:16:00,76.143
2023-07-04 16:40:00,72.211
2023-07-07 13:30:00,80.681
2023-07-07 19:30:00,51.846
2023-07-07 23:13:00,73.25
2023-07-08 13:22:00,77.502
2023-07-08 22:33:00,72.115
2023-07-09 14:51:00,83.455
2023-07-09 18:45:00,51.476
2023-07-09 19:10:00,52.377
2023-07-09 23:21:00,70.401
2023-07-09 23:52:00,69.818
2023-07-10 00:43:00,76.694
2023-07-10 01:22:00,81.092
2023-07-10 02:50:00,78.777
2023-07-10 16:06:00,75.691
2023-07-10 20:53:00,62.573
2023-07-11 16:21:00,70.187
2023-07-12 16:17:00,74.425
2023-07-12 18:04:00,50.772
2023-07-12 23:47:00,70.314
2023-07-13 09:58:00,60.993
2023-07-13 10:01:00,73.518
2023-07-13 12:58:00,81.706
2023-07-13 15:15:00,82.311
2023-07-13 17:01:00,60.773
2023-07-14 02:09:00,76.619
2023-07-14 02:56:00,76.178
2023-07-14 08:03:00,55.332
2023-07-14 13:30:00,77.34
2023-07-14 14:14:00,74.324
2023-07-14 20:23:00,63.683
2023-07-14 22:20:00,62.514
2023-07-15 06:27:00,61.341
2023-07-15 19:32:00,49.914
2023-07-15 21:15:00,69.506
2023-07-16 03:27:00,71.069
2023-07-16 16:16:00,73.563
2023-07-16 18:40:00,49.632
2023-07-16 22:04:00,66.26
2023-07-17 05:30:00,68.165
2023-07-17 12:30:00,83.96
2023-07-17 18:27:00,57.159
2023-07-18 08:48:00,53.627
2023-07-18 22:33:00,67.031
2023-07-19 04:05:00,67.428
2023-07-19 06:26:00,59.857
2023-07-19 07:14:00,48.262
2023-07-19 13:13:00,80.452
2023-07-19 13:43:00,72.559
2023-07-20 05:17:00,69.092
2023-07-20 14:42:00,78.79
2023-07-20 20:58:00,66.051
2023-07-21 04:12:00,64.885
2023-07-21 09:02:00,62.6
2023-07-21 15:10:00,77.992
2023-07-21 19:14:00,53.75
2023-07-21 21:13:00,67.081
2023-07-22 02:07:00,78.767
2023-07-22 17:06:00,58.814
2023-07-22 20:54:00,60.416
2023-07-23 01:46:00,82.801
2023-07-25 10:17:00,73.744
2023-07-25 12:35:00,78.218
2023-07-26 00:22:00,81.333
2023-07-26 05:52:00,63.542
2023-07-26 06:14:00,58.817
2023-07-26 12:08:00,78.536
2023-07-26 17:31:00,64.219
2023-07-26 20:58:00,63.985
2023-07-27 05:35:00,63.324
2023-07-27 06:07:00,59.784
2023-07-27 13:19:00,79.86
2023-07-27 18:43:00,53.689
2023-07-28 19:46:00,53.31
2023-07-28 21:22:00,63.547
2023-07-29 00:20:00,86.622
2023-07-29 03:14:00,74.909
2023-07-29 10:16:00,69.513
2023-07-29 12:01:00,84.852
2023-07-29 18:53:00,49.091
2023-07-29 21:46:00,67.425
2023-07-31 08:38:00,51.786
2023-07-31 12:42:00,78.352
2023-07-31 16:24:00,76.083
2023-08-01 08:04:00,56.355
2023-08-01 17:21:00,63.308
2023-08-01 23:17:00,70.759
2023-08-01 23:33:00,72.356
2023-08-02 07:56:00,50.254
2023-08-02 08:59:00,54.15
2023-08-02 11:01:00,81.907
2023-08-02 18:35:00,51.076
2023-08-03 01:10:00,80.867
2023-08-03 12:28:00,79.742
2023-08-03 14:26:00,82.816
2023-08-03 19:24:00,54.543
2023-08-04 06:06:00,63.035
2023-08-04 13:47:00,80.715
2023-08-05 09:25:00,60.005
2023-08-05 09:31:00,62.715
2023-08-05 12:05:00,80.475
2023-08-05 13:22:00,77.867
2023-08-05 22:20:00,70.329
2023-08-06 01:44:00,80.038
2023-08-06 08:48:00,51.086
2023-08-06 16:02:00,74.75
2023-08-07 01:40:00,82.402
2023-08-07 05:24:00,63.253
2023-08-07 09:01:00,58.462
2023-08-07 23:55:00,70.544
2023-08-08 04:22:00,65.455
2023-08-08 09:43:00,55.407
2023-08-08 22:04:00,65.945
2023-08-08 22:18:00,70.016
2023-08-09 06:06:00,62.612
2023-08-09 10:48:00,70.145
2023-08-10 17:04:00,60.805
2023-08-10 17:21:00,62.509
2023-08-11 09:37:00,61.771
2023-08-11 11:38:00,79.161
2023-08-11 23:02:00,69.013
2023-08-12 20:13:00,63.265
2023-08-13 04:44:00,65.048
2023-08-13 05:00:00,62.111
2023-08-13 07:38:00,54.023
2023-08-13 07:47:00,52.417
2023-08-13 08:34:00,49.101
2023-08-14 01:44:00,79.85
2023-08-14 07:45:00,52.364
2023-08-14 09:35:00,64.396
2023-08-14 10:40:00,71.667
2023-08-14 12:54:00,79.858
2023-08-14 19:02:00,51.993
2023-08-15 11:26:00,79.465
2023-08-15 15:09:00,82.195
2023-08-16 02:48:00,80.191
2023-08-16 15:08:00,77.827
2023-08-17 01:29:00,82.178
2023-08-17 03:26:00,69.267
2023-08-17 11:52:00,77.75
2023-08-17 22:03:00,64.661
2023-08-18 02:12:00,81.16
2023-08-18 03:29:00,73.588
2023-08-18 05:45:00,63.823
2023-08-18 08:56:00,53.469
2023-08-18 11:09:00,80.095
2023-08-18 16:13:00,75.156
2023-08-18 16:51:00,71.889
2023-08-19 21:02:00,68.473
2023-08-20 03:40:00,72.92
2023-08-20 09:39:00,60.492
2023-08-20 13:38:00,85.061
2023-08-20 20:52:00,64.196
2023-08-21 02:18:00,81.02
2023-08-21 19:42:00,54.37
2023-08-22 01:43:00,78.002
2023-08-22 02:49:00,78.641
2023-08-22 04:47:00,68.102
2023-08-22 10:44:00,67.536
2023-08-22 12:08:00,77.416
2023-08-22 16:03:00,79.012
2023-08-22 20:02:00,58.286
2023-08-23 05:42:00,66.518
2023-08-23 08:17:00,54.006
2023-08-23 09:06:00,66.923
2023-08-23 19:05:00,58.045
2023-08-24 04:34:00,68.936
2023-08-24 11:02:00,79.649
2023-08-25 03:00:00,71.892
2023-08-25 03:19:00,73.745
2023-08-25 20:05:00,63.401
2023-08-26 02:08:00,77.06
2023-08-26 10:43:00,73.818
2023-08-26 13:11:00,80.065
2023-08-26 19:31:00,53.877
2023-08-27 10:48:00,72.24
2023-08-28 03:50:00,68.117
2023-08-28 05:24:00,69.096
2023-08-28 08:03:00,53.584
2023-08-28 12:43:00,83.791
2023-08-28 21:19:00,67.328
2023-08-29 08:10:00,52.892
2023-08-30 08:39:00,53.655
2023-08-30 19:18:00,57.333
2023-08-31 15:34:00,78.788
2023-08-31 19:54:00,55.963
2023-09-01 06:19:00,61.945
2023-09-01 19:45:00,55.437
2023-09-02 00:02:00,78.145
2023-09-02 17:55:00,60.303
2023-09-03 00:05:00,76.91
2023-09-03 12:47:00,76.426
2023-09-03 13:50:00,77.457
2023-09-03 17:28:00,61.242
2023-09-03 22:20:00,72.063
2023-09-04 00:36:00,79.31
2023-09-04 05:11:00,63.889
2023-09-04 07:22:00,49.33
2023-09-04 17:04:00,59.86
2023-09-04 17:44:00,61.003
2023-09-04 18:14:00,51.345
2023-09-05 02:00:00,82.786
2023-09-05 02:58:00,79.278
2023-09-05 05:51:00,64.57
2023-09-05 13:31:00,78.804
2023-09-05 15:33:00,81.215
2023-09-08 06:54:00,62.718
2023-09-08 12:53:00,83.014
2023-09-08 17:54:00,60.989
2023-09-08 19:26:00,53.58
2023-09-08 22:50:00,69.484
2023-09-09 18:46:00,50.856
2023-09-10 20:17:00,65.479
2023-09-11 02:55:00,75.371
2023-09-11 09:18:00,57.608
2023-09-12 04:58:00,67.067
2023-09-12 08:05:00,53.644
2023-09-12 13:22:00,78.526
2023-09-12 19:52:00,56.798
2023-09-12 20:40:00,60.793
2023-09-12 22:28:00,70.053
2023-09-13 00:50:00,74.892
2023-09-13 05:32:00,65.054
2023-09-13 13:38:00,78.799
